Colocação,Pontos,Nome,Clube,URL detalhes,Rating,Categoria
450,350,BRUNO VILELA,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29394&Colocacao=450&Pontos=350,M,M
450,350,RÔMULO CARDOSO,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29396&Colocacao=450&Pontos=350,M,M
450,350,DANTE NORIEGA,ANTONIO OZIAS LEVY SANTIAGO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29398&Colocacao=450&Pontos=350,M,M
450,350,PEDRO ANDRADE,ASSOCIAÇÃO CENTRO ESPORTIVO DE OURINHOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29402&Colocacao=450&Pontos=350,M,M
450,350,MAURICIO SILVA,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29409&Colocacao=450&Pontos=350,M,M
450,350,MAURICIO SILVA,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29410&Colocacao=450&Pontos=350,M,M
450,350,PEDRO DIAS,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29411&Colocacao=450&Pontos=350,M,M
450,350,BRUNO SOUZA,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29412&Colocacao=450&Pontos=350,M,M
450,350,GUSTAVO ALMEIDA,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29413&Colocacao=450&Pontos=350,M,M
450,350,FRANKLIN SILVA,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29415&Colocacao=450&Pontos=350,M,M
450,350,FRANKLIN SILVA,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29416&Colocacao=450&Pontos=350,M,M
450,350,MARCELO DINIZ,AABB BELÉM - PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29431&Colocacao=450&Pontos=350,M,M
450,350,ALEFY MENDONÇA,AABB BELÉM - PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29433&Colocacao=450&Pontos=350,M,M
450,350,JOAO FURTADO,AABB BELÉM - PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29434&Colocacao=450&Pontos=350,M,M
450,350,LEONARDO LEÃO,AABB BELÉM - PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29435&Colocacao=450&Pontos=350,M,M
450,350,REYNALDO BAPTISTA,AABB BELÉM - PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29436&Colocacao=450&Pontos=350,M,M
450,350,ROGÉRIO REIS,CABANA CLUBE-PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29437&Colocacao=450&Pontos=350,M,M
450,350,GABRIEL PINTO,YPIRANGA ESPORTE CLUBE - AP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29439&Colocacao=450&Pontos=350,M,M
450,350,GUILHERME VITTORAZZI,AABB COLATINA - ES,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29440&Colocacao=450&Pontos=350,M,M
450,350,ALISSON SILVA,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29441&Colocacao=450&Pontos=350,M,M
450,350,LUIS BARDI,ACEDEMIA OLIMPICA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29445&Colocacao=450&Pontos=350,M,M
450,350,ENRICO COSTA,ASSOCIAÇÃO CENTRO ESPORTIVO DE OURINHOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29449&Colocacao=450&Pontos=350,M,M
450,350,OTAVIO SILVA,ASSOCIAÇÃO CENTRO ESPORTIVO DE OURINHOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29450&Colocacao=450&Pontos=350,M,M
450,350,IGOR SILVA,ASSOCIAÇÃO CENTRO ESPORTIVO DE OURINHOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29451&Colocacao=450&Pontos=350,M,M
450,350,FERNANDO LOPES,ASSOCIAÇÃO CENTRO ESPORTIVO DE OURINHOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29452&Colocacao=450&Pontos=350,M,M
450,350,ANDERSON SANTOS,ASSOCIAÇÃO CENTRO ESPORTIVO DE OURINHOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29453&Colocacao=450&Pontos=350,M,M
450,350,WEMERSON SANTOS,CLUBE PALESTRA ITÁLIA - RIBEIRÃO PRETO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29464&Colocacao=450&Pontos=350,M,M
450,350,MÁRCIO MIRANDA,ASSOCIAÇÃO ANAPOLINA DE TÊNIS DE MESA - GO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29481&Colocacao=450&Pontos=350,M,M
450,350,YAGO MARTINI,PRÓ TÊNIS DE MESA DE JOAÇABA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29489&Colocacao=450&Pontos=350,M,M
450,350,ROBERT SANTANA,BUNKYO BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29494&Colocacao=450&Pontos=350,M,M
450,350,YAGO MATCKOSKI,CENTRO CULTURAL 25 DE JULHO-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29507&Colocacao=450&Pontos=350,M,M
450,350,ELIZANDRO SLIVINSKI,CENTRO CULTURAL 25 DE JULHO-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29509&Colocacao=450&Pontos=350,M,M
450,350,LEONARDO GONÇALVES,CENTRO CULTURAL 25 DE JULHO-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29510&Colocacao=450&Pontos=350,M,M
450,350,CARLOS CARVALHO,ASSOCIAÇÃO JOINVILENSE DE TÊNIS DE MESA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29511&Colocacao=450&Pontos=350,M,M
450,350,MAURICIO CARVALHO,HEBRAICA RIO - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29521&Colocacao=450&Pontos=350,M,M
450,350,HENRIQUE KURODA,ASSEMBLEIA PARAENSE-PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29524&Colocacao=450&Pontos=350,M,M
450,350,CIRINEU GRACIOLLA,ASSOCIAÇÃO JAUENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29526&Colocacao=450&Pontos=350,M,M
450,350,KAIO RIBEIRO,SEAMA ESPORTE CLUBE - AP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29529&Colocacao=450&Pontos=350,M,M
450,350,JAMES SUZUKI,NIKKEI CURITIBA - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29530&Colocacao=450&Pontos=350,M,M
450,350,PEDRO SEMENCIO,ASSOCIAÇÃO SÃO JOSÉ DOS PINHAIS - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29533&Colocacao=450&Pontos=350,M,M
450,350,LUCAS AMORIM,ACTM ITAIM KEIKO/MACAPÁ - AP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29536&Colocacao=450&Pontos=350,M,M
450,350,MATEUS FRANCO,ACTM ITAIM KEIKO/MACAPÁ - AP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29538&Colocacao=450&Pontos=350,M,M
450,350,LEONARDO SILVA,NIPO CAMPO MOURÃO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29547&Colocacao=450&Pontos=350,M,M
450,350,JOSÉ LIMA,ASSOCIAÇÃO CARUARUENSE/IBRA/PMC- PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29551&Colocacao=450&Pontos=350,M,M
450,350,MATHEUS PORTO,ACADEMIA SERGIPANA - SE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29555&Colocacao=450&Pontos=350,M,M
450,350,MÁRIO BERARDO,ASSOCIAÇÃO NIKKEY SÃO JOSÉ DOS CAMPOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29562&Colocacao=450&Pontos=350,M,M
450,350,EVANDRO SANTOS,ASSOCIAÇÃO NIKKEY SÃO JOSÉ DOS CAMPOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29564&Colocacao=450&Pontos=350,M,M
450,350,JEFFERSON MELO,ASSOCIAÇÃO CULTURAL DE ARUJÁ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29568&Colocacao=450&Pontos=350,M,M
450,350,MARCIO GONCALVES,CLUBE DE TÊNIS DE MESA JACAREÍ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29569&Colocacao=450&Pontos=350,M,M
450,350,ALLYSSON SILVA,ASSOC. DOS MESATENISTAS DE FLORIANOPOLIS-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29577&Colocacao=450&Pontos=350,M,M
450,350,FELIPE MIRANDA,ASSOC.COM. SOC. ESPORTE CULTURA LAZER JD LIMOEIRO - ES,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28517&Colocacao=450&Pontos=350,M,M
450,350,DAVID LIMA,ASSOCIAÇÃO MARINGAENSE DE TÊNIS DE MESA-AMTM - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28521&Colocacao=450&Pontos=350,M,M
450,350,ANTONIO JOEL RAMOS,SOGIPA PORTO ALEGRE - RS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29028&Colocacao=450&Pontos=350,M,M
450,350,YUGO ZARDO,ASSOCIAÇÃO CHAPECOENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29030&Colocacao=450&Pontos=350,M,M
450,350,CAIO ARAÚJO,CLUBE DA MALHA DE SAO SEBASTIAO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29039&Colocacao=450&Pontos=350,M,M
450,350,MATHEUS SILVA,ASSOCIAÇAO DOS MESATENISTAS DE TAUBATÉ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29048&Colocacao=450&Pontos=350,M,M
450,350,WESLEY SOARES,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29054&Colocacao=450&Pontos=350,M,M
450,350,MATHEUS VENTURA,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29055&Colocacao=450&Pontos=350,M,M
450,350,JOÃO PAIM,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29057&Colocacao=450&Pontos=350,M,M
450,350,HENRIQUE MEIRELLES,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29058&Colocacao=450&Pontos=350,M,M
450,350,MATHEUS BASTOS,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29059&Colocacao=450&Pontos=350,M,M
450,350,JULIO FREITAS,APCEF MANAUS - AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29064&Colocacao=450&Pontos=350,M,M
450,350,JOAO LUCAS,APCEF MANAUS - AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29065&Colocacao=450&Pontos=350,M,M
450,350,ELIVALDO SANTOS,APCEF MANAUS - AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29067&Colocacao=450&Pontos=350,M,M
450,350,BRUNO NUNES,IDESCA/PALAS ATENA - AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29068&Colocacao=450&Pontos=350,M,M
450,350,FLÁVIO VASCONCELOS,NEW PLANET ATMAS FORTALEZA - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29069&Colocacao=450&Pontos=350,M,M
450,350,FELIPE LIMA,CLUBE DE TÊNIS DE MESA JACAREÍ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29071&Colocacao=450&Pontos=350,M,M
450,350,AMADEU FREITAS,CLUBE NIPO DE BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29167&Colocacao=450&Pontos=350,M,M
450,350,RICARDO PRADO,ASSOCIACAO FLORIANOPOLIS (DEFICIENTES FÍSICOS)-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29169&Colocacao=450&Pontos=350,M,M
450,350,ALEX KARPINSKI,NIKKEI CURITIBA - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29172&Colocacao=450&Pontos=350,M,M
450,350,FELIPE MELLO,NIKKEI CURITIBA - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29173&Colocacao=450&Pontos=350,M,M
450,350,LUCAS SAWAZAKI,NIKKEI CURITIBA - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29174&Colocacao=450&Pontos=350,M,M
450,350,MARCELO MELLO,APCEF MANAUS - AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29176&Colocacao=450&Pontos=350,M,M
450,350,LEONARDO GOMES,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29186&Colocacao=450&Pontos=350,M,M
450,350,NAO TENHO,HEBRAICA RIO - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29189&Colocacao=450&Pontos=350,M,M
450,350,GUILHERME BARROZO,ASSOCIAÇÃO DE ESPORTES DE RAQUETES DE PARANAVAI-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29192&Colocacao=450&Pontos=350,M,M
450,350,ALEXANDRE LEE,ASSOCIAÇÃO NIKKEY SÃO JOSÉ DOS CAMPOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29195&Colocacao=450&Pontos=350,M,M
450,350,PAULO MELZER,ASSOC. DOS MESATENISTAS DE FLORIANOPOLIS-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29201&Colocacao=450&Pontos=350,M,M
450,350,CRISTIAN ARALDI,PREFEITURA MUNICIPAL DE FRANCISCO BELTRÃO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29212&Colocacao=450&Pontos=350,M,M
450,350,TIAGO SPADARI,PREFEITURA MUNICIPAL DE FRANCISCO BELTRÃO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29215&Colocacao=450&Pontos=350,M,M
450,350,EDENILSON SANTOS,PREFEITURA MUNICIPAL DE FRANCISCO BELTRÃO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29216&Colocacao=450&Pontos=350,M,M
450,350,ALLAN PACHECO,PREFEITURA MUNICIPAL DE FRANCISCO BELTRÃO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29217&Colocacao=450&Pontos=350,M,M
450,350,RENNAN RODRIGUES,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29232&Colocacao=450&Pontos=350,M,M
450,350,PEDRO OLIVEIRA,AABB BRASÍLIA/RIZZONE - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29238&Colocacao=450&Pontos=350,M,M
450,350,MARCIO MILANEZ,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29239&Colocacao=450&Pontos=350,M,M
450,350,RICARDO YOSHIDA,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29240&Colocacao=450&Pontos=350,M,M
450,350,MARCOS VIEIRA,CLUBE NIPO DE BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29244&Colocacao=450&Pontos=350,M,M
450,350,WILLIAM PWA,AABB BRASÍLIA/RIZZONE - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29258&Colocacao=450&Pontos=350,M,M
450,350,MARCO BREGONCI,AABB COLATINA - ES,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29259&Colocacao=450&Pontos=350,M,M
450,350,MARCO BREGONCI,AABB COLATINA - ES,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29260&Colocacao=450&Pontos=350,M,M
450,350,SIDCLEI MALMANN,ASSERVEL - CASCAVEL - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29261&Colocacao=450&Pontos=350,M,M
450,350,JEAN CARLOS DOMINGUES,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29262&Colocacao=450&Pontos=350,M,M
450,350,JULIO COSTA,ASSOC. CULT. E ESP. DOS MESATENISTAS DE VOTORANTIM-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28979&Colocacao=450&Pontos=350,M,M
450,350,ANDRÉ TOLEDO,ASSOCIAÇÃO DESPORTIVA INDAIATUBANA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28981&Colocacao=450&Pontos=350,M,M
450,350,GIOVANE POSTINGEL,ASSOCIAÇÃO BRUSQUENSE DE TÊNIS DE MESA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28982&Colocacao=450&Pontos=350,M,M
450,350,YURI LOPES,ASSOCIAÇÃO JARAGUÁ DO SUL - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28987&Colocacao=450&Pontos=350,M,M
450,350,ALAN SILVA,ASSOCIAÇÃO JARAGUÁ DO SUL - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28988&Colocacao=450&Pontos=350,M,M
450,350,DOUGLAS SANTOS,ASSOC. DOS MESATENISTAS DE FLORIANOPOLIS-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28990&Colocacao=450&Pontos=350,M,M
450,350,RAFAEL CHAER,AABB BRASÍLIA/RIZZONE - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28995&Colocacao=450&Pontos=350,M,M
450,350,LUCIANO CARVALHO,CLUBE NIPO DE BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29000&Colocacao=450&Pontos=350,M,M
450,350,JARBAS JUNIOR,ASSOCIAÇÃO ANAPOLINA DE TÊNIS DE MESA - GO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29006&Colocacao=450&Pontos=350,M,M
450,350,JHON XARON,NETO TT BAL. CAMBORIU SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29021&Colocacao=450&Pontos=350,M,M
450,350,CARLOS FELIX,CLUBE NIPO DE BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=29023&Colocacao=450&Pontos=350,M,M
450,350,FELIPE MINAS,ASSOCIAÇÃO FEIRENSE - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28864&Colocacao=450&Pontos=350,M,M
450,350,MARCELO NEVES,ASSOCIAÇÃO SHEKINÁH - GO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28871&Colocacao=450&Pontos=350,M,M
450,350,LUIZ HENRIQUE OLIVEIRA,COLÉGIO EDITE MARQUES - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28874&Colocacao=450&Pontos=350,M,M
450,350,SUELEM OLIVEIRA,ASSOCIAÇÃO CAMPONOVENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28875&Colocacao=450&Pontos=350,M,M
450,350,LEANDRO KUNEM,ASSOCIAÇÃO CAMPONOVENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28876&Colocacao=450&Pontos=350,M,M
450,350,MATHEUS KUNEM,ASSOCIAÇÃO CAMPONOVENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28877&Colocacao=450&Pontos=350,M,M
450,350,JOAO SILVESTRIM,ASSOCIAÇÃO CAMPONOVENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28878&Colocacao=450&Pontos=350,M,M
450,350,GUSTAVO OLIVEIRA,ASSOCIAÇÃO CAMPONOVENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28881&Colocacao=450&Pontos=350,M,M
450,350,JOÃO MENDANHA,CENTRO DE TREINAMENTO GYNTT-GO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28885&Colocacao=450&Pontos=350,M,M
450,350,ANDRE GONÇALVES,ASSOCIAÇÃO CAMPONOVENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28904&Colocacao=450&Pontos=350,M,M
450,350,MICHELE STIFANI,ASSOCIAÇÃO SHEKINÁH - GO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28905&Colocacao=450&Pontos=350,M,M
450,350,VOLMAR CIRINO,SOCIEDADE GINÁSTICA DE SÃO LEOPOLDO - RS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28906&Colocacao=450&Pontos=350,M,M
450,350,ADAO FERNANDES,CENTRO DE TREINAMENTO GYNTT-GO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28907&Colocacao=450&Pontos=350,M,M
450,350,RENATO SILVA,ASSOCIAÇAO DOS MESATENISTAS DE TAUBATÉ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28911&Colocacao=450&Pontos=350,M,M
450,350,MAURO BATISTA,APCEF MANAUS - AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28920&Colocacao=450&Pontos=350,M,M
450,350,LUCAS OKAMOTO,ACENG GOIOERÊ - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28921&Colocacao=450&Pontos=350,M,M
450,350,HEINEGER HERBERTS,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28923&Colocacao=450&Pontos=350,M,M
450,350,KAUAN OLIVEIRA,CLUBE NÁUTICO DE VOLTA REDONDA - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28936&Colocacao=450&Pontos=350,M,M
450,350,VITCHENZO FILIPINI,ASSOCIAÇÃO CAPINZAL - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28938&Colocacao=450&Pontos=350,M,M
450,350,DARCY CALLAI,ASSOCIAÇÃO CAPINZAL - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28939&Colocacao=450&Pontos=350,M,M
450,350,LUIZ JUNIOR,ASSOCIAÇÃO SHEKINÁH - GO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28943&Colocacao=450&Pontos=350,M,M
450,350,EDSON SPIER,ASSOCIAÇÃO CAPINZAL - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28944&Colocacao=450&Pontos=350,M,M
450,350,AGUINALDO SURDI,ASSOCIAÇÃO CAPINZAL - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28945&Colocacao=450&Pontos=350,M,M
450,350,MAYNAR MELLOTO,ASSOCIAÇÃO CAPINZAL - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28946&Colocacao=450&Pontos=350,M,M
450,350,CARLOS TOYONAGA,KOSMOS CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28947&Colocacao=450&Pontos=350,M,M
450,350,ELIO SUTIL,PREFEITURA MUNICIPAL DE FRANCISCO BELTRÃO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28956&Colocacao=450&Pontos=350,M,M
450,350,JOSE MAIA,ASSOCIAÇÃO CAMPONOVENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RMM&Associado=28958&Colocacao=450&Pontos=350,M,M
